count,gazeX,gazeY,pitch,roll,gyroX,gyroY,gyroZ,accelX,accelY,accelZ,eulerX,eulerY,eulerZ,faceX,faceY,leftEyeleft,leftEyetop,leftEyeright,leftEyebottom,rightEyeleft,rightEyetop,rightEyeright,rightEyebottom
28,377,1049,-11.914327,0.064043336,0.03465927019715309,0.4222758710384369,0.09921367466449738,0.04070267081260681,9.59385871887207,2.0949904918670654,-9.615088,5.998033,3.7644272,463.125,796.875,645.0,217.0,487.5,656.25,399.0,211.4,257.25,651.0
29,377,1049,-11.911466,0.14592285,0.019387641921639442,0.3306460976600647,0.05706397444009781,0.1604164093732834,9.598648071289062,2.1237218379974365,-8.672909,4.9355116,4.4705105,466.875,804.375,648.0,218.3,495.75,666.375,405.75,212.2,269.25,659.25
30,377,1049,-11.963794,0.14642547,0.002894279547035694,0.285442054271698,0.06928128004074097,0.014365648850798607,9.514847755432129,2.296109437942505,-9.31094,5.566951,4.1339383,466.875,804.375,648.0,218.3,495.75,666.375,405.75,212.2,269.25,659.25
31,377,1049,-11.772067,0.12087211,-0.0716312825679779,0.20053178071975708,0.05156618729233742,0.05027977004647255,9.502876281738281,1.721483588218689,-9.742671,5.8112,3.7252495,466.875,796.875,644.25,217.3,492.0,662.625,402.75,212.4,261.0,654.75
32,593,539,-11.819375,-0.3569318,-0.03253590315580368,-0.06275112926959991,-0.027846291661262512,-0.15083931386470795,9.675264358520508,2.288926601409912,-10.507128,6.1603637,4.128894,468.75,796.875,651.75,217.3,499.5,662.625,405.75,211.2,269.25,655.5
33,593,539,-11.693024,-0.51055086,-0.02703811787068844,-0.11772900074720383,0.0020861048251390457,0.04309694468975067,9.577098846435547,2.1285102367401123,-10.295934,5.258584,4.446337,476.25,796.875,663.0,216.8,510.75,660.75,417.75,210.4,276.0,647.25
34,593,539,-11.663101,-0.29980347,-0.08934637159109116,-0.11284207552671432,0.032018501311540604,0.04070267081260681,9.375980377197266,2.0303449630737305,-10.105693,4.9111204,5.308249,474.375,789.375,663.0,215.8,510.75,657.0,417.75,208.9,276.0,641.625
35,593,539,-12.026478,-0.25742108,-0.0068795643746852875,-0.06030767038464546,-0.008298603817820549,-0.04070267081260681,9.672870635986328,2.0566821098327637,-8.041406,4.1807656,5.5012646,474.375,789.375,666.75,214.8,514.5,653.25,420.75,207.7,284.25,642.375
36,593,539,-11.962737,-0.30413198,0.02855061925947666,0.019104810431599617,-0.07060685753822327,0.014365648850798607,9.510059356689453,2.0973846912384033,-9.890997,5.4202447,4.816709,481.875,789.375,663.0,214.8,510.75,653.25,417.0,207.7,280.5,642.375
37,593,539,-11.887384,-0.62080693,0.004116010386496782,-0.07008150964975357,0.005140430759638548,-0.23224465548992157,9.500482559204102,2.099778890609741,-9.826035,5.636297,4.545579,481.875,789.375,651.75,212.8,499.5,645.75,409.5,206.7,273.0,638.625
38,269,369,-11.257401,-1.5696465,0.09818925708532333,0.05636759102344513,-0.021126773208379745,-0.08379961550235748,9.66329288482666,2.205127000808716,-7.867673,5.8445926,3.2073126,436.875,761.25,621.0,204.6,474.0,620.25,379.5,200.2,243.0,614.25
39,269,369,-10.949497,-1.5598928,-0.1522654891014099,-0.08290968090295792,0.010027353651821613,-0.42857518792152405,9.624984741210938,1.9944308996200562,-7.0029206,6.3405156,2.8557384,436.875,768.75,617.25,207.1,470.25,629.625,378.75,204.0,247.5,633.75
40,269,369,-11.230017,-1.5516403,0.10063271969556808,0.07896960526704788,-0.008298603817820549,-0.1652049571275711,9.457385063171387,1.4581133127212524,-6.727385,5.060851,3.1605103,431.25,755.625,618.0,204.8,465.75,615.75,375.75,199.7,239.25,612.375
41,269,369,-11.151481,-1.5798105,0.06153734028339386,0.05086980387568474,-0.04678311571478844,-0.6895511150360107,9.797372817993164,2.2123098373413086,-6.758612,5.1650844,3.220029,436.875,761.25,621.75,206.3,469.5,621.375,379.5,200.7,243.0,616.125
42,269,369,-11.049857,-1.5604172,0.008392066694796085,-0.01266018208116293,0.005751296412199736,-0.13168510794639587,9.651321411132812,2.229069948196411,-6.6608343,5.1829224,3.2894285,436.875,768.75,621.75,207.3,469.5,625.125,379.5,202.2,243.0,621.75
43,269,369,-10.984788,-1.6239892,-0.12294396013021469,-0.15254832804203033,0.06134003400802612,0.07182824611663818,9.368797302246094,2.2817440032958984,-8.205113,5.679919,2.875745,431.25,755.625,614.25,204.3,462.0,613.875,372.0,199.7,235.5,612.375
44,377,624,-11.118194,-1.3034754,0.010835527442395687,0.10645854473114014,0.014303409494459629,-0.1245022863149643,9.708784103393555,2.2147042751312256,-8.15946,5.166003,3.4788713,455.625,768.75,632.25,207.1,485.25,629.625,390.75,202.2,254.25,621.75
45,377,624,-11.006075,-1.323326,-0.1021745428442955,-0.06947065144777298,0.009416487999260426,-0.7637736797332764,9.510059356689453,2.6408851146698,-6.5487328,6.4336734,3.2565167,442.5,761.25,625.5,207.3,473.25,625.125,383.25,202.2,246.75,621.75
46,377,624,-11.065676,-1.2266974,-0.14065906405448914,-0.010827586054801941,0.046068400144577026,-0.45251792669296265,9.3017578125,0.18675343692302704,-7.3414826,5.549357,3.2196076,442.5,761.25,629.25,205.8,477.0,619.5,383.25,201.2,246.75,618.0
47,377,624,-11.089197,-1.1518296,0.06825686246156693,0.06736316531896591,-0.02234850451350212,-0.22506183385849,9.66329288482666,1.97048819065094,-6.87986,5.9063787,3.06844,450.0,768.75,629.25,207.3,477.0,625.125,387.0,202.2,250.5,621.75
48,377,624,-11.148583,-1.0850425,0.035881005227565765,0.05148066580295563,-0.021126773208379745,-0.2729473412036896,9.579493522644043,1.9968252182006836,-8.413529,5.884915,3.3273587,442.5,768.75,629.25,207.8,477.0,627.0,387.0,202.7,250.5,623.625
49,701,1729,-13.217402,0.51767176,-0.01787513867020607,-0.0230448916554451,-0.006466008722782135,0.014365648850798607,9.553156852722168,2.3320236206054688,-10.568627,4.331416,4.4584713,481.875,810.0,666.75,221.3,514.5,677.625,424.5,215.7,288.0,672.375
50,701,1729,-13.197131,0.5832352,0.04687657579779625,0.03376557677984238,2.535090607125312E-4,0.337592750787735,9.30415153503418,2.047105073928833,-8.892967,4.4226646,4.0072837,476.25,811.875,666.75,220.3,514.5,673.875,428.25,215.2,291.75,670.5
51,701,1729,-13.169048,0.48612708,-0.05513792112469673,-0.08535315096378326,-0.013796391896903515,-0.13407939672470093,9.670475959777832,2.5283541679382324,-10.206793,4.491633,4.2445774,481.875,810.0,666.0,219.6,519.0,676.5,428.25,214.7,291.75,668.625
52,701,1729,-13.242678,0.54445404,-0.008712160401046276,0.024602597579360008,-0.0309006180614233,0.04788549616932869,9.404711723327637,2.4421603679656982,-10.513996,4.3797297,4.1583686,476.25,811.875,666.75,220.3,514.5,673.875,424.5,215.7,288.0,672.375
53,701,1729,-13.1614065,0.48486906,-0.0313141755759716,-0.047479499131441116,0.03262936696410179,0.16759923100471497,9.270631790161133,2.2769553661346436,-10.631024,4.208798,4.4180355,481.875,811.875,666.0,219.1,519.0,674.625,428.25,214.7,291.75,668.625
54,701,199,-12.302969,-0.53580314,-0.1931934654712677,-0.07741189748048782,0.025298984721302986,-0.16281068325042725,9.670475959777832,2.7486274242401123,-6.999634,6.1867714,3.495366,468.75,789.375,643.5,213.6,496.5,654.0,405.75,208.7,269.25,646.125
55,701,199,-12.369046,-0.41671714,0.07680897414684296,0.0777478739619255,-0.06083301454782486,-0.46448931097984314,9.438231468200684,1.319245457649231,-9.141624,4.4394665,3.8744092,466.875,781.875,648.0,211.8,495.75,642.0,402.0,206.7,265.5,638.625
56,701,199,-12.382212,-0.4930542,0.03282667696475983,-0.01266018208116293,0.017357736825942993,0.05267404764890671,9.407105445861816,2.111750364303589,-8.079256,5.119871,4.0009637,474.375,781.875,647.25,211.6,500.25,646.5,410.25,207.4,268.5,636.0
57,701,199,-12.341371,-0.48694068,0.0071703363209962845,-0.056031614542007446,-0.007687739096581936,-0.2609759569168091,9.66089916229248,2.537931203842163,-8.986949,5.657462,3.6629303,468.75,787.5,643.5,212.1,496.5,648.375,406.5,208.4,264.75,639.75
58,701,199,-12.272775,-0.46386218,0.027939753606915474,0.014217888936400414,-0.0333440788090229,-0.026337023824453354,9.428654670715332,1.9273911714553833,-6.335266,7.216042,3.344878,468.75,785.625,648.0,211.8,495.75,642.0,402.0,206.7,265.5,638.625
59,269,1644,-12.642899,0.026948106,-0.0313141755759716,0.005665775388479233,-0.030289752408862114,0.05027977004647255,9.440625190734863,2.3080809116363525,-8.3757105,5.5755754,3.257727,466.875,796.875,648.0,215.8,495.75,657.0,406.5,211.9,264.75,652.875
60,269,1644,-12.694945,-0.07557656,0.04748744145035744,0.010552696883678436,0.016136005520820618,0.05985686928033829,9.340065956115723,2.133298873901367,-9.0869465,4.5008554,3.4571433,466.875,796.875,648.0,216.3,495.75,658.875,405.75,211.2,269.25,655.5
61,269,1644,-12.624967,-0.100912064,-0.0618574358522892,0.04537201672792435,-0.008298603817820549,-0.04549122229218483,9.61301326751709,2.451737403869629,-9.910889,5.827936,3.2085104,466.875,796.875,648.0,216.3,495.75,658.875,405.75,211.7,269.25,657.375
62,269,1644,-12.658624,-0.053619154,0.045654844492673874,-0.06030767038464546,-0.03945273160934448,-0.05027977004647255,9.438231468200684,1.6352896690368652,-9.588715,5.127979,3.564925,466.875,796.875,648.0,215.8,495.75,657.0,405.75,211.2,269.25,655.5
63,269,1644,-12.681747,-0.14989826,0.029772350564599037,-0.02915354259312153,0.019801197573542595,0.023942748084664345,9.486116409301758,2.231464147567749,-8.201247,5.8396263,3.1888719,466.875,796.875,648.0,215.8,495.75,657.0,405.75,211.2,269.25,655.5
64,701,1219,-12.5942335,-0.077875964,0.038935329765081406,-0.02915354259312153,0.032018501311540604,0.08140534162521362,9.488511085510254,2.0878076553344727,-8.3619585,5.439337,3.7015946,466.875,789.375,651.75,215.3,499.5,655.125,409.5,210.2,273.0,651.75
65,701,1219,-12.52445,0.025188023,0.045654844492673874,0.0013897183816879988,-0.026624562218785286,-0.06464541703462601,9.672870635986328,2.2817440032958984,-9.746733,4.585413,3.160671,474.375,796.875,651.75,215.3,499.5,655.125,409.5,210.2,273.0,651.75
66,701,1219,-12.44081,0.04682903,-0.06124657019972801,-0.07924449443817139,-0.024791965261101723,0.05267404764890671,9.478934288024902,2.14048171043396,-8.941223,5.724612,3.2875488,474.375,796.875,651.75,215.3,499.5,655.125,409.5,210.7,273.0,653.625
67,701,1219,-12.399516,-0.029827774,-0.008712160401046276,0.08141306042671204,0.01796860061585903,0.031125571578741074,9.464568138122559,1.8986599445343018,-9.18415,5.1503406,3.5598352,474.375,796.875,651.0,214.6,504.0,657.75,409.5,210.7,273.0,653.625
68,701,1219,-12.493397,0.08147897,0.004726875107735395,-0.01632537506520748,-0.030289752408862114,-0.004788549616932869,9.622590065002441,2.2242813110351562,-8.801041,5.79019,3.5664723,474.375,796.875,651.75,215.8,499.5,657.0,409.5,211.2,273.0,655.5
69,377,369,-12.805736,-0.5793146,0.09941098839044571,0.019104810431599617,0.0014752395218238235,0.2370332032442093,9.44301986694336,2.3775148391723633,-7.210329,7.4541283,2.7779207,455.625,787.5,636.75,211.8,484.5,642.0,398.25,207.2,261.75,640.5
70,377,369,-12.404697,-0.60380775,0.026718024164438248,-0.001664607785642147,-0.020515909418463707,-0.16759923100471497,9.624984741210938,2.205127000808716,-8.658529,6.2395034,3.030886,455.625,787.5,644.25,213.8,492.0,649.5,402.0,208.7,265.5,646.125
71,377,369,-12.29837,-0.59021866,-0.011155621148645878,-0.005329799372702837,-0.014407256618142128,0.19872480630874634,9.399923324584961,1.9369683265686035,-8.396741,5.8616233,2.9776728,461.25,787.5,639.75,212.1,492.75,648.375,397.5,207.0,266.25,645.0
72,377,369,-12.356684,-0.6870988,0.021220237016677856,-0.00594066409394145,0.01124908309429884,-0.19872480630874634,9.536396980285645,2.358360767364502,-9.052524,6.522972,2.9756343,461.25,787.5,640.5,211.8,488.25,642.0,399.0,207.4,257.25,636.0
73,377,114,-12.1401205,-0.86274076,0.09574579447507858,0.03620903939008713,0.014914275147020817,0.031125571578741074,9.44301986694336,2.042316436767578,-7.5824175,7.1673794,2.0748332,450.0,780.0,629.25,209.8,477.0,634.5,384.0,206.9,242.25,634.125
74,377,114,-11.850822,-0.89594024,-0.127220019698143,-0.0737467035651207,0.01124908309429884,-0.16759923100471497,9.584281921386719,2.5331428050994873,-8.3925705,6.4566064,2.4845557,450.0,780.0,629.25,210.8,477.0,638.25,387.0,207.2,250.5,640.5
75,377,114,-11.933536,-0.7400522,0.02855061925947666,0.07225008308887482,-0.04617225006222725,-0.30886146426200867,9.454991340637207,1.5131816864013672,-6.7349772,7.2238007,2.1723535,442.5,774.375,625.5,208.8,473.25,630.75,383.25,205.2,246.75,633.0
76,377,114,-12.132385,-0.79421055,0.09391319751739502,0.028267789632081985,0.006362161599099636,0.0071828244253993034,9.37119197845459,1.9968252182006836,-8.284165,6.771087,2.6625702,450.0,781.875,633.0,209.8,480.75,634.5,387.0,205.7,250.5,634.875
77,377,114,-11.974458,-0.75660425,-0.0068795643746852875,-0.006551529746502638,-0.029678888618946075,-0.16281068325042725,9.694418907165527,2.6169424057006836,-9.196791,6.167587,2.5260441,450.0,787.5,629.25,208.8,477.0,630.75,383.25,204.7,246.75,631.125
78,377,114,-12.004487,-0.7352346,-0.0032143727876245975,-0.01266018208116293,-0.008298603817820549,0.05027977004647255,9.553156852722168,2.2218871116638184,-8.829182,6.2268825,2.5977662,450.0,780.0,633.75,210.5,476.25,631.875,387.0,206.2,250.5,636.75
79,161,454,-12.319807,-0.8186108,0.1201804056763649,0.14799737930297852,-0.014407256618142128,-0.5123748183250427,9.68484115600586,1.7717633247375488,-9.939323,5.9758162,1.9997612,442.5,780.0,624.75,210.1,477.75,640.875,383.25,206.2,246.75,636.75
80,161,454,-11.955106,-1.0043336,0.04076792672276497,0.02154827117919922,-0.026624562218785286,-0.42857518792152405,9.505270957946777,1.783734679222107,-7.7527366,6.170223,2.2607536,442.5,780.0,621.75,209.8,469.5,634.5,375.75,206.2,239.25,636.75
81,161,454,-12.0171995,-0.993563,0.09208060801029205,0.05575672537088394,-0.008298603817820549,-0.09816526621580124,9.433443069458008,2.138087511062622,-8.9246435,6.4839706,2.1587377,442.5,780.0,621.75,209.8,469.5,634.5,375.75,206.2,239.25,636.75
82,161,454,-11.782317,-1.0638542,-0.09545502811670303,-0.09757044911384583,0.007583891972899437,-0.17478206753730774,9.687235832214355,2.695953369140625,-7.072142,6.9399586,2.1630893,442.5,780.0,618.0,207.8,465.75,627.0,372.75,204.9,231.0,626.625
83,161,454,-11.713438,-0.9960251,0.004726875107735395,0.024602597579360008,-0.012574661523103714,-0.20351335406303406,9.390345573425293,0.8643332123756409,-8.796886,6.87128,2.052461,436.875,774.375,618.0,208.8,465.75,630.75,372.0,204.7,235.5,631.125
84,377,539,-11.016654,-1.4505283,0.0340484082698822,0.014217888936400414,-0.026624562218785286,-0.5937801599502563,9.838075637817383,1.8244373798370361,-8.675209,7.0230327,2.1374762,436.875,761.25,621.75,205.8,469.5,619.5,375.75,202.2,239.25,621.75
85,377,539,-11.122648,-1.4105514,0.09757839143276215,0.09179777652025223,0.002696970012038946,-0.13886794447898865,9.723150253295898,2.348783493041992,-9.163062,6.652663,1.9549121,442.5,768.75,621.75,205.8,469.5,619.5,376.5,202.9,234.75,619.125
86,377,539,-10.906323,-1.4151505,0.0010616837535053492,-0.048090364784002304,-0.011963795870542526,0.11971373856067657,9.557945251464844,0.282524436712265,-8.012027,6.594084,1.5320729,436.875,761.25,618.0,205.8,465.75,619.5,372.0,202.2,235.5,621.75
87,377,539,-10.89247,-1.5149306,0.022441966459155083,-0.01632537506520748,0.0472901351749897,-0.06943397223949432,9.658504486083984,2.3128695487976074,-8.416863,7.1389623,1.9744092,436.875,761.25,622.5,206.5,465.0,616.875,372.75,202.9,231.0,619.125
88,377,539,-10.811543,-1.468131,-0.004436103161424398,0.010552696883678436,-0.02906802110373974,-0.5937801599502563,9.778218269348145,1.659232497215271,-8.951205,6.650489,1.9680696,436.875,768.75,618.0,206.3,465.75,621.375,372.0,203.2,235.5,625.5
89,377,539,-10.882629,-1.3987583,-0.13577212393283844,-0.08290968090295792,0.027742445468902588,-0.16281068325042725,9.440625190734863,1.3862850666046143,-9.342963,7.328377,2.0313137,436.875,761.25,621.75,205.8,469.5,619.5,375.75,202.2,239.25,621.75
90,1025,1049,-11.6384115,-0.7491095,-0.0313141755759716,-0.08168795704841614,0.028964176774024963,-0.20830190181732178,9.658504486083984,2.0614705085754395,-9.67577,5.1987004,2.5985255,461.25,780.0,648.0,210.8,495.75,638.25,402.75,207.4,261.0,636.0
91,1025,1049,-11.766054,-0.5394943,-0.13638299703598022,-0.056642480194568634,0.03262936696410179,-0.016759924590587616,9.488511085510254,1.9585168361663818,-9.156144,5.546801,2.0355465,461.25,780.0,648.0,210.8,495.75,638.25,402.0,206.2,265.5,636.75
92,1025,1049,-12.062347,-0.6695032,0.09085886925458908,-0.01693623885512352,-0.0437287911772728,-0.22266755998134613,9.452596664428711,1.6616266965866089,-8.91802,5.633242,2.334695,474.375,789.375,659.25,211.8,507.0,642.0,414.0,208.9,272.25,641.625
93,1025,1049,-11.688839,-0.9254735,0.009002931416034698,-0.027320947498083115,-0.010131199844181538,-0.23942747712135315,9.715967178344727,2.0878076553344727,-10.421617,5.6478105,3.1014833,481.875,789.375,670.5,211.8,518.25,642.0,424.5,208.2,288.0,644.25
94,1025,1049,-11.464687,-0.9621618,-0.05208359286189079,-0.06458372622728348,0.008805622346699238,0.1005595400929451,9.514847755432129,1.6496553421020508,-9.48166,5.6855893,1.9095759,474.375,781.875,670.5,211.3,518.25,640.125,425.25,208.4,283.5,639.75
95,1025,964,-11.369367,-0.9895921,-0.033757638186216354,-0.017547104507684708,0.0014752395218238235,0.05746259540319443,9.426259994506836,1.599375605583191,-9.398337,5.900383,1.2223697,474.375,781.875,656.25,211.5,498.75,635.625,405.75,208.2,269.25,644.25
96,1025,964,-11.439029,-0.97095984,0.015722449868917465,-0.01693623885512352,0.003918700385838747,-0.026337023824453354,9.340065956115723,1.8675343990325928,-9.852309,5.6485443,1.2105533,472.5,780.0,655.5,210.8,503.25,638.25,410.25,208.4,268.5,639.75
97,1025,964,-11.472508,-1.0690013,0.062148209661245346,0.002000583568587899,0.013692544773221016,-0.3304099142551422,9.739910125732422,2.0375277996063232,-9.040538,6.472156,0.989303,474.375,781.875,655.5,211.3,503.25,640.125,410.25,208.4,268.5,639.75
98,1025,964,-11.384223,-0.9721091,-0.04475320875644684,-0.1794263869524002,-0.026013696566224098,-0.36392977833747864,9.629773139953613,2.1500587463378906,-8.95355,6.9506516,0.9429921,474.375,781.875,656.25,212.0,498.75,637.5,406.5,208.9,264.75,641.625
99,1025,964,-11.403151,-0.9648905,0.010835527442395687,-0.0254883524030447,-0.0015790866455063224,0.07182824611663818,9.481328010559082,1.6065584421157837,-9.54653,5.6794534,1.5545813,474.375,781.875,655.5,210.3,503.25,636.375,410.25,208.9,268.5,641.625
100,377,964,-11.392513,-1.0242563,4.5081853750161827E-4,0.009330966509878635,-0.005244277883321047,0.11971373856067657,9.435836791992188,1.4916331768035889,-9.779351,6.453868,1.6364254,455.625,780.0,644.25,209.8,492.0,634.5,399.0,207.9,257.25,637.875
101,377,964,-11.464588,-1.1290826,0.02305283397436142,0.02948951907455921,0.009416487999260426,-0.1412622183561325,9.572310447692871,2.511594295501709,-10.094765,6.1394835,0.9419116,455.625,780.0,648.75,210.0,491.25,630.0,395.25,206.9,253.5,634.125
102,377,964,-11.436534,-1.1699617,0.019387641921639442,-0.015103643760085106,-0.03212234750390053,-0.4357580244541168,9.641744613647461,1.3431881666183472,-9.515001,7.0668354,1.1339515,455.625,780.0,640.5,209.3,488.25,632.625,395.25,207.9,253.5,637.875
103,377,964,-11.356132,-1.2033558,0.021220237016677856,0.002000583568587899,0.01247081346809864,0.08379961550235748,9.395133972167969,1.75021493434906,-10.053862,6.1962576,1.2608354,455.625,780.0,644.25,208.8,492.0,630.75,394.5,206.2,258.0,636.75
104,377,964,-11.326833,-1.2861357,-0.008712160401046276,-0.041370850056409836,0.020412061363458633,-0.4142095446586609,9.768641471862793,2.3104751110076904,-10.277275,5.3890853,1.0348265,455.625,780.0,644.25,209.3,492.0,632.625,399.0,207.4,257.25,636.0
105,377,964,-11.305274,-1.1404693,0.062148209661245346,0.08080220222473145,-0.03456581011414528,-0.13407939672470093,9.648927688598633,2.14048171043396,-8.814503,5.7127757,1.086858,455.625,780.0,644.25,209.8,492.0,634.5,399.0,207.9,257.25,637.875
106,53,199,-9.718672,-2.1295102,-0.12905260920524597,-0.20141753554344177,0.02407725341618061,-0.24421602487564087,9.545973777770996,0.6919454336166382,-10.242401,7.1285615,0.48255983,412.5,742.5,591.75,198.3,439.5,591.375,346.5,196.9,204.75,596.625
107,53,199,-9.645705,-2.1432106,0.016333315521478653,-0.01693623885512352,0.022855523973703384,-0.37590113282203674,9.49090576171875,1.6209239959716797,-9.606642,6.284629,0.5731794,418.125,750.0,600.0,200.0,442.5,592.5,351.0,198.6,204.0,597.75
108,53,199,-9.625974,-2.0990138,-0.0313141755759716,-0.048090364784002304,8.64374334923923E-4,-0.4980091452598572,9.806949615478516,1.812466025352478,-9.65067,6.6393113,0.80232656,418.125,750.0,595.5,199.8,443.25,597.0,350.25,198.4,208.5,602.25
109,53,199,-9.845977,-1.9905387,-0.036811962723731995,0.007498370483517647,-3.573561552911997E-4,-0.1005595400929451,9.380768775939941,2.4732859134674072,-9.581236,6.6549287,0.8909008,418.125,750.0,603.75,200.0,446.25,592.5,353.25,197.2,216.75,603.0
110,53,199,-9.595737,-2.1070278,0.022441966459155083,0.003833179362118244,0.016746869310736656,-0.3830839693546295,9.61061954498291,1.6831752061843872,-7.615924,6.080665,0.37057582,418.125,750.0,595.5,199.8,443.25,597.0,354.0,198.9,212.25,604.125
111,809,1559,-11.889963,-0.29986104,0.02549629472196102,-0.05297728627920151,-0.007687739096581936,-0.2370332032442093,9.73272705078125,2.075836181640625,-9.680217,5.8518257,2.126653,481.875,789.375,654.75,213.1,507.75,652.125,417.0,210.7,280.5,653.625
112,809,1559,-11.794188,-0.15062062,-0.09178983420133591,-0.06580545753240585,-0.0015790866455063224,0.31125572323799133,9.416683197021484,2.1572415828704834,-9.600627,4.526142,2.6381888,481.875,789.375,658.5,213.6,511.5,654.0,420.75,210.7,284.25,653.625
113,809,1559,-11.781648,-0.26485023,0.09818925708532333,0.2090839147567749,-0.0015790866455063224,-0.1364736706018448,9.514847755432129,1.52036452293396,-10.614869,4.409869,2.578181,481.875,789.375,662.25,214.1,515.25,655.875,423.75,211.0,292.5,660.0
114,809,1559,-11.919452,-0.18831699,-7.70911923609674E-4,-0.036483924835920334,-0.010742065496742725,0.08619388937950134,9.598648071289062,2.226675510406494,-10.62793,5.35607,2.4935358,481.875,789.375,670.5,214.3,518.25,651.375,428.25,210.7,291.75,653.625
115,809,1559,-11.858394,-0.15833566,0.062148209661245346,0.0630871057510376,2.535090607125312E-4,0.4788549542427063,9.428654670715332,2.0016138553619385,-10.368829,4.632653,2.483123,489.375,789.375,666.0,213.1,519.0,652.125,424.5,210.2,288.0,651.75
116,809,1134,-11.6730385,-0.6246733,0.015111584216356277,-0.01999056525528431,0.029575040563941002,-0.10534809529781342,9.68244743347168,2.2147042751312256,-9.954775,4.2533793,3.0566044,481.875,781.875,662.25,210.1,515.25,640.875,421.5,207.4,279.75,636.0
117,809,1134,-11.584839,-0.6096116,0.022441966459155083,0.027656923979520798,-0.0437287911772728,-0.2490045726299286,9.790189743041992,2.1309046745300293,-11.009468,5.708888,2.0770516,481.875,781.875,662.25,210.1,515.25,640.875,421.5,207.9,279.75,637.875
118,809,1134,-11.52688,-0.65305233,-0.045364074409008026,-0.1091768890619278,0.029575040563941002,0.11492519080638885,9.581888198852539,1.8890827894210815,-10.656271,5.851874,2.1027231,474.375,781.875,662.25,210.1,515.25,640.875,421.5,207.9,279.75,637.875
119,809,1134,-11.547037,-0.6563458,0.045654844492673874,0.09607382863759995,0.017357736825942993,-0.38068968057632446,9.644139289855957,1.2162915468215942,-10.449248,4.8224916,2.38694,474.375,781.875,662.25,211.1,515.25,644.625,420.75,208.2,284.25,644.25
120,809,1134,-11.590865,-0.58972245,-0.005046968348324299,-0.021823160350322723,8.64374334923923E-4,-0.13407939672470093,9.627379417419434,2.262589693069458,-10.94973,4.705238,2.9251223,474.375,781.875,666.75,210.8,514.5,638.25,420.75,207.2,284.25,640.5
121,377,1644,-11.649065,-0.4680754,-0.01482081227004528,-0.0383165217936039,-0.009520335122942924,0.16759923100471497,9.364008903503418,1.8531687259674072,-10.249489,5.635395,2.0429277,476.25,781.875,651.0,211.1,504.0,644.625,409.5,208.2,273.0,644.25
122,377,1644,-11.677461,-0.5549057,-0.02642725221812725,-0.07680103182792664,-0.004022547509521246,-0.2490045726299286,9.720755577087402,2.355966329574585,-10.842884,5.475651,2.110711,476.25,781.875,655.5,212.8,503.25,645.75,413.25,209.2,276.75,648.0
123,377,1644,-11.589216,-0.35075924,0.015722449868917465,-0.12689198553562164,-0.01685071736574173,0.17957061529159546,9.428654670715332,1.2450228929519653,-9.851061,5.885796,1.9279631,476.25,781.875,655.5,211.8,503.25,642.0,409.5,209.2,273.0,648.0
124,377,1644,-11.677777,-0.38359663,0.08902627229690552,-0.38895317912101746,-0.15673886239528656,-0.2849186956882477,9.54118537902832,1.3647366762161255,-9.3759365,4.7127986,2.8750315,474.375,781.875,658.5,211.1,511.5,644.625,417.0,208.2,280.5,644.25
125,377,1644,-11.6577635,-0.8025258,-0.009933890774846077,-0.5453346371650696,-0.09687405824661255,0.011971374042332172,9.567522048950195,2.071047782897949,-9.441666,4.8183317,2.6043394,474.375,789.375,663.0,212.8,510.75,645.75,420.75,209.2,284.25,648.0
126,485,1389,-21.3327,-2.2032456,-0.014209947548806667,0.4460996091365814,0.16091106832027435,-0.22745610773563385,9.06472396850586,3.938581943511963,-5.137505,6.9309497,3.4681318,455.625,926.25,628.5,247.1,481.5,779.625,397.5,244.0,266.25,783.75
127,485,1389,-21.218609,-2.1376865,0.024885427206754684,0.44976478815078735,0.1835130751132965,-0.32801565527915955,9.052753448486328,3.435784339904785,-7.2671847,5.9817452,3.599598,455.625,926.25,632.25,247.1,485.25,779.625,397.5,243.5,266.25,781.875
128,485,1389,-21.160994,-2.0311103,-0.008712160401046276,0.48947104811668396,0.21711067855358124,-0.12689656019210815,9.071907043457031,3.7566170692443848,-5.735923,6.9556527,3.1386297,455.625,926.25,624.75,247.1,477.75,779.625,393.75,245.0,262.5,787.5
129,485,1389,-20.556908,-1.7741845,0.07803070545196533,0.44976478815078735,0.1627436727285385,-0.13168510794639587,9.249083518981934,3.869148015975952,-8.51603,6.7388024,2.4494598,448.125,926.25,624.75,247.1,477.75,779.625,389.25,243.3,263.25,786.375
130,485,1389,-18.540518,-1.7569804,-0.056970514357089996,0.4002847373485565,0.1633545160293579,-0.3471698462963104,9.378374099731445,3.1772027015686035,-8.518462,6.259253,2.564515,448.125,920.625,624.75,245.1,477.75,772.125,390.0,242.0,258.75,776.25
131,701,1134,-16.290285,-0.28107035,0.04137879237532616,0.025824327021837234,-0.005855143535882235,-0.04788549616932869,9.450202941894531,2.5331428050994873,0.5734592,8.515297,3.6379561,508.125,675.0,641.25,181.0,536.25,573.75,471.0,177.6,376.5,571.5
132,701,1134,-16.100986,-0.1962289,0.014500719495117664,-0.005329799372702837,-0.004633412696421146,0.03830839693546295,9.407105445861816,2.6767992973327637,0.17763487,8.326125,3.7894306,502.5,665.625,633.75,178.5,528.75,564.375,463.5,175.6,369.0,564.0
